latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
35.89258,-111.99624,354.71,1,1,2023-06-21,2053,A,96,6.1NRT,315.81,55.09,D
35.9014,-111.99818,358.91,1,1,2023-06-21,2053,A,99,6.1NRT,312.96,65.31,D
35.89984,-112.00903,351.26,1,1,2023-06-21,2053,A,93,6.1NRT,314.37,46.61,D
35.96513,-111.93949,331.35,1,1,2023-06-21,2053,A,56,6.1NRT,309.12,17.27,D
37.55544,-108.39996,338.87,1.32,1.14,2023-06-21,2053,A,84,6.1NRT,305.01,48.47,D
37.55381,-108.41453,336.87,1.32,1.14,2023-06-21,2053,A,82,6.1NRT,305.01,41.86,D
37.55552,-108.39197,328.25,1.33,1.14,2023-06-21,2053,A,68,6.1NRT,304.46,26.46,D
37.55396,-108.40662,326.51,1.32,1.14,2023-06-21,2053,A,64,6.1NRT,304.14,22.47,D
37.56564,-108.39388,345.19,1.33,1.14,2023-06-21,2053,A,90,6.1NRT,304.14,66.67,D
37.56408,-108.40846,352.62,1.32,1.14,2023-06-21,2053,A,95,6.1NRT,305.23,88.56,D
37.56251,-108.42304,325.85,1.32,1.14,2023-06-21,2053,A,62,6.1NRT,304.03,20.53,D
36.5382,-119.19489,330.55,1.87,1.34,2023-06-21,2053,A,78,6.1NRT,311.79,40.77,D
38.17667,-120.01266,328.48,1.92,1.35,2023-06-21,2055,A,74,6.1NRT,291.37,64.85,D
38.17213,-120.03424,350.93,1.93,1.36,2023-06-21,2055,A,95,6.1NRT,294.98,162.9,D
38.23298,-120.1288,328.33,1.95,1.36,2023-06-21,2055,A,78,6.1NRT,294.38,64.18,D
40.57198,-110.92174,325.4,1.12,1.05,2023-06-21,2055,A,61,6.1NRT,299.94,17.85,D
40.589,-110.93876,322.29,1.11,1.05,2023-06-21,2055,A,73,6.1NRT,298.1,15.68,D
40.58745,-110.95155,320.35,1.11,1.05,2023-06-21,2055,A,70,6.1NRT,297.61,13.28,D
40.58591,-110.96421,330.9,1.11,1.05,2023-06-21,2055,A,82,6.1NRT,300.54,26.84,D
43.00275,-115.19466,334.39,1.01,1,2023-06-21,2057,A,64,6.1NRT,313.38,21.83,D
48.60407,-76.11847,304.24,4.71,1.99,2023-06-22,0126,T,59,6.1NRT,288.75,60.47,N
48.60383,-76.12569,302.06,4.71,1.99,2023-06-22,0126,T,46,6.1NRT,288.68,50.87,N
48.89449,-75.28288,302.76,4.19,1.9,2023-06-22,0126,T,51,6.1NRT,289.96,48.71,N
48.88153,-75.78779,307.08,4.44,1.94,2023-06-22,0126,T,70,6.1NRT,289.43,73.01,N
49.2692,-75.07635,324.13,3.97,1.85,2023-06-22,0126,T,100,6.1NRT,290.88,169.18,N
49.17106,-75.62373,314.86,4.25,1.91,2023-06-22,0126,T,90,6.1NRT,290.76,106.62,N
49.18652,-75.63443,306.7,4.25,1.91,2023-06-22,0126,T,68,6.1NRT,290.74,59.61,N
49.2019,-75.64539,321.93,4.25,1.91,2023-06-22,0126,T,100,6.1NRT,291.18,157.13,N
49.17471,-75.63084,311.03,4.25,1.91,2023-06-22,0126,T,81,6.1NRT,290.52,86.37,N
49.19019,-75.64146,325.62,4.25,1.91,2023-06-22,0126,T,100,6.1NRT,291.46,196.53,N
49.19821,-76.44937,301.29,4.64,1.97,2023-06-22,0126,T,40,6.1NRT,287.85,40.67,N
49.19895,-76.4545,301.16,4.64,1.97,2023-06-22,0126,T,38,6.1NRT,288,42.97,N
49.22553,-76.68628,303.45,4.75,1.99,2023-06-22,0126,T,55,6.1NRT,290.31,50.42,N
49.22527,-76.69279,302.76,4.75,1.99,2023-06-22,0126,T,51,6.1NRT,290.39,50.19,N
49.57676,-76.97391,300.85,4.75,1.99,2023-06-22,0126,T,34,6.1NRT,290.53,33.92,N
49.53992,-77.09288,310.16,4.82,2,2023-06-22,0126,T,79,6.1NRT,290.28,84.97,N
49.67963,-76.70193,351.71,4.57,1.96,2023-06-22,0126,T,100,6.1NRT,292.38,593.28,N
49.66236,-76.75858,320.16,4.61,1.97,2023-06-22,0126,T,100,6.1NRT,291.08,162.54,N
49.55593,-77.10503,313.44,4.82,2,2023-06-22,0126,T,87,6.1NRT,290.33,105.32,N
49.69522,-76.71413,378.06,4.57,1.96,2023-06-22,0126,T,100,6.1NRT,292.95,1306.84,N
49.67804,-76.7707,334.89,4.61,1.97,2023-06-22,0126,T,100,6.1NRT,291.05,321.53,N
49.60841,-76.99861,320.93,4.75,1.99,2023-06-22,0126,T,100,6.1NRT,292.95,165.11,N
49.62419,-77.01112,326.26,4.75,1.99,2023-06-22,0126,T,100,6.1NRT,293.77,219.71,N
49.53952,-77.09644,311.46,4.82,2,2023-06-22,0126,T,83,6.1NRT,290.34,92.97,N
49.68097,-76.70675,359.46,4.57,1.96,2023-06-22,0126,T,100,6.1NRT,293.07,762.77,N
49.66341,-76.7634,314.56,4.61,1.97,2023-06-22,0126,T,89,6.1NRT,290.98,116.49,N
49.55555,-77.1085,314.72,4.82,2,2023-06-22,0126,T,90,6.1NRT,290.35,119.2,N
49.69654,-76.71902,367.33,4.57,1.96,2023-06-22,0126,T,100,6.1NRT,292.43,967.96,N
49.60854,-77.00248,320.87,4.75,1.99,2023-06-22,0126,T,100,6.1NRT,292.89,164.59,N
49.62434,-77.01491,325.54,4.75,1.99,2023-06-22,0126,T,100,6.1NRT,293.91,209.74,N
49.63992,-77.02806,312.6,4.75,1.99,2023-06-22,0126,T,59,6.1NRT,293,93.79,N
49.65579,-77.04025,305,4.75,1.99,2023-06-22,0126,T,9,6.1NRT,292.3,48.79,N
49.67157,-77.05278,314.32,4.75,1.99,2023-06-22,0126,T,89,6.1NRT,292.16,112.52,N
49.6554,-77.04629,305.8,4.75,1.99,2023-06-22,0126,T,14,6.1NRT,292.19,53.73,N
49.67106,-77.05916,310.07,4.75,1.99,2023-06-22,0126,T,49,6.1NRT,291.91,80.83,N
41.36964,-84.92505,301.57,1.17,1.07,2023-06-22,0304,T,42,6.1NRT,287.99,6.42,N
42.29585,-83.16705,302.77,1.02,1.01,2023-06-22,0304,T,51,6.1NRT,291.96,4.1,N
41.63435,-87.13662,305.76,1.46,1.19,2023-06-22,0304,T,66,6.1NRT,289.61,14.92,N
48.39897,-76.90632,303.49,1.69,1.28,2023-06-22,0304,T,46,6.1NRT,290.48,11.81,N
48.46536,-76.15246,306.7,1.85,1.33,2023-06-22,0304,T,69,6.1NRT,287.11,20.54,N
48.50883,-76.95422,305.64,1.68,1.28,2023-06-22,0304,T,65,6.1NRT,291.05,15.27,N
48.57794,-76.17663,304.02,1.85,1.33,2023-06-22,0304,T,58,6.1NRT,290.28,16.12,N
48.60699,-76.10544,303.76,1.87,1.34,2023-06-22,0304,T,53,6.1NRT,289.99,15.33,N
48.61888,-76.1074,310.88,1.87,1.34,2023-06-22,0304,T,71,6.1NRT,288.8,25.73,N
48.5763,-76.82803,309.61,1.71,1.28,2023-06-22,0304,T,78,6.1NRT,291.48,21.48,N
48.57453,-76.85043,306.57,1.71,1.28,2023-06-22,0304,T,68,6.1NRT,290.51,16.85,N
48.63185,-76.68061,300.55,1.75,1.3,2023-06-22,0304,T,27,6.1NRT,290.39,9.61,N
48.74354,-76.13441,307.38,1.87,1.34,2023-06-22,0304,T,71,6.1NRT,290.88,20.2,N
48.7417,-76.15932,301.39,1.86,1.33,2023-06-22,0304,T,41,6.1NRT,289.91,11.24,N
48.74918,-76.14108,310.11,1.87,1.34,2023-06-22,0304,T,79,6.1NRT,291.42,25.36,N
48.82973,-76.02548,301.74,1.9,1.35,2023-06-22,0304,T,25,6.1NRT,288.48,12.13,N
48.82787,-76.05124,301.7,1.89,1.34,2023-06-22,0304,T,19,6.1NRT,288.81,11.96,N
48.86216,-75.7411,300.53,1.96,1.37,2023-06-22,0304,T,24,6.1NRT,288,13.29,N
48.83503,-76.03295,309.83,1.9,1.35,2023-06-22,0304,T,78,6.1NRT,288.7,26.77,N
48.89721,-75.25652,302.38,2.09,1.41,2023-06-22,0304,T,18,6.1NRT,290.45,15.85,N
48.89548,-75.28473,305.26,2.08,1.4,2023-06-22,0304,T,59,6.1NRT,288.98,20.19,N
48.8661,-75.74841,321.62,1.96,1.37,2023-06-22,0304,T,100,6.1NRT,289.96,55.28,N
48.86437,-75.77482,320.85,1.96,1.37,2023-06-22,0304,T,100,6.1NRT,291.19,53.35,N
